Product Title,Product Sub Title,Manufacturer Name,Manufacturer Code,Item Code,Category A,Category B,Category C,Image A,Image A (500 x 500),Stock Quantity,Price
Kingston Technology ValueRAM KVR16LE11L/8 8GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM KVR16LE11L/8, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16LE11L/8,K-KVR16LE11L/8,Components,Memory,Server Memory,,,5,51.63
Kingston Technology ValueRAM KVR16LE11S8/4I 4GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM KVR16LE11S8/4I, 4 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 4 GB",Kingston,KVR16LE11S8/4I,K-KVR16LE11S8/4I,Components,Memory,Server Memory,,,0,28.05
Kingston Technology ValueRAM 4GB DDR3 1600MHz Module 4GB DDR3L 1600MHz memory module,"Kingston Technology ValueRAM 4GB DDR3 1600MHz Module, 4 GB, DDR3L, 1600 MHz, PC/server, 240-pin DIMM, 1 x 4 GB",Kingston,KVR16LN11/4,K-KVR16LN11/4,Components,Memory,Desktop Memory,,,27,21.19
Kingston Technology ValueRAM 8GB DDR3L 1600MHz Module 8GB DDR3L 1600MHz memory module,"Kingston Technology ValueRAM 8GB DDR3L 1600MHz Module, 8 GB, DDR3L, 1600 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16LN11/8,K-KVR16LN11/8,Components,Memory,Desktop Memory,,,2,43.25
Kingston Technology System Specific Memory 16GB 1600MHz 16GB DDR3L 1600MHz memory module,"Kingston Technology System Specific Memory 16GB 1600MHz, 16 GB, DDR3L, 1600 MHz, PC/server, 240-pin DIMM, 2 x 8 GB",Kingston,KVR16LN11K2/16,K-KVR16LN11K2/16,Components,Memory,Laptop Memory,,,0,82.04
Kingston Technology System Specific Memory 8GB DDR3-1600 8GB DDR3L 1600MHz memory module,"Kingston Technology System Specific Memory 8GB DDR3-1600, 8 GB, DDR3L, 1600 MHz, PC/server, 240-pin DIMM, 2 x 4 GB",Kingston,KVR16LN11K2/8,K-KVR16LN11K2/8,Components,Memory,Desktop Memory,,,0,42.71
Kingston Technology ValueRAM 16GB 1600MHz DDR3L Module 16GB DDR3L 1600MHz ECC memory module,"Kingston Technology ValueRAM 16GB 1600MHz DDR3L Module, 16 GB, DDR3L, 1600 MHz, PC/server, 240-pin DIMM, 1 x 16 GB",Kingston,KVR16LR11D4/16,K-KVR16LR11D4/16,Components,Memory,Server Memory,,,0,105.49
Kingston Technology ValueRAM KVR16LR11S4/8 8GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM KVR16LR11S4/8, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1.35 V",Kingston,KVR16LR11S4/8,K-KVR16LR11S4/8,Components,Memory,Server Memory,,,0,54
Kingston Technology ValueRAM 4GB DDR3L 1600MHz 4GB DDR3L 1600MHz memory module,"Kingston Technology ValueRAM 4GB DDR3L 1600MHz, 4 GB, DDR3L, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 4 GB",Kingston,KVR16LS11/4,K-KVR16LS11/4,Components,Memory,Laptop Memory,,,0,21.14
Kingston Technology ValueRAM KVR16LS11/8 8GB DDR3L 1600MHz memory module,"Kingston Technology ValueRAM KVR16LS11/8, 8 GB, DDR3L, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 8 GB",Kingston,KVR16LS11/8,K-KVR16LS11/8,Components,Memory,Laptop Memory,,,11,40.24
Kingston Technology ValueRAM 2GB DDR3L 2GB DDR3L 1600MHz memory module,"Kingston Technology ValueRAM 2GB DDR3L, 2 GB, DDR3L, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 2 GB",Kingston,KVR16LS11S6/2,K-KVR16LS11S6/2,Components,Memory,Laptop Memory,,,44,12.2
Kingston Technology ValueRAM 4GB DDR3L 1600MHz Module 4GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 4GB DDR3L 1600MHz Module, 4 GB, DDR3, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 4 GB",Kingston,KVR16LSE11/4,K-KVR16LSE11/4,Components,Memory,Laptop Memory,,,0,27.41
Kingston Technology ValueRAM 8GB DDR3 1600MHz Module 8GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Module, 8 GB, DDR3, 1600 MHz, 240-pin DIMM, 1 x 8 GB, 1.5 V",Kingston,KVR16N11/8,K-KVR16N11/8,Components,Memory,Desktop Memory,,,38,40.88
Kingston Technology ValueRAM 8GB 1600MHZ DDR3 8GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 8GB 1600MHZ DDR3, 8 GB, DDR3, 1600 MHz, 240-pin DIMM, 1 x 8 GB, 1.5 V",Kingston,KVR16N11/8BK,K-KVR16N11/8BK,Components,Memory,Desktop Memory,,,15,31.73
Kingston Technology ValueRAM 8GB DDR3 1600MHz Module 8GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Module, 8 GB, DDR3, 1600 MHz, 240-pin DIMM, 1 x 8 GB, 1.5 V",Kingston,KVR16N11H/8,K-KVR16N11H/8,Components,Memory,Desktop Memory,,,5,41.61
Kingston Technology ValueRAM 16GB(2 x 8GB) DDR3-1600 16GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 16GB(2 x 8GB) DDR3-1600, 16 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 2 x 8 GB",Kingston,KVR16N11K2/16,K-KVR16N11K2/16,Components,Memory,Desktop Memory,,,1,66.47
Kingston Technology ValueRAM 2GB DDR3-1600 2GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 2GB DDR3-1600, 2 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 2 GB",Kingston,KVR16N11S6/2,K-KVR16N11S6/2,Components,Memory,Desktop Memory,,,1,12.09
Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 4GB DDR3-1600, 4 GB, DDR3, 1600 MHz, 240-pin DIMM, 1 x 4 GB, 1.5 V",Kingston,KVR16N11S8/4,K-KVR16N11S8/4,Components,Memory,Desktop Memory,,,0,21.14
Kingston Technology ValueRAM 4GB DDR3-1600MHz 4GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 4GB DDR3-1600MHz, 4 GB, DDR3, 1600 MHz, 240-pin DIMM, 1 x 4 GB, 1.5 V",Kingston,KVR16N11S8/4BK,K-KVR16N11S8/4BK,Components,Memory,Desktop Memory,,,40,22.46
Kingston Technology ValueRAM KVR16N11S8H/4 4GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM KVR16N11S8H/4, 4 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1.5 V",Kingston,KVR16N11S8H/4,K-KVR16N11S8H/4,Components,Memory,Desktop Memory,,,25,22.28
Kingston Technology ValueRAM 8GB DDR3 1600MHz Kit 8GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Kit, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 2 x 4 GB",Kingston,KVR16N11S8K2/8,K-KVR16N11S8K2/8,Components,Memory,Desktop Memory,,,0,42.71
Kingston Technology ValueRAM 16GB DDR3-1600MHz 16GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 16GB DDR3-1600MHz, 16 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 16 GB",Kingston,KVR16R11D4/16,K-KVR16R11D4/16,Components,Memory,Server Memory,,,14,107.53
Kingston Technology ValueRAM 16GB DDR3-1600MHz ECC 16GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 16GB DDR3-1600MHz ECC, 16 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 16 GB",Kingston,KVR16R11D4/16I,K-KVR16R11D4/16I,Components,Memory,Server Memory,,,0,107.79
Kingston Technology ValueRAM 8GB DDR3-1600MHz ECC 8GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 8GB DDR3-1600MHz ECC, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16R11D8/8,K-KVR16R11D8/8,Components,Memory,Server Memory,,,0,54
Kingston Technology ValueRAM 8GB DDR3 1600MHz Module 8GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Module, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16R11D8L/8,K-KVR16R11D8L/8,Components,Memory,Server Memory,,,0,54
Kingston Technology ValueRAM 8GB DDR3 1600MHz Module 8GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Module, 8 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16R11S4/8,K-KVR16R11S4/8,Components,Memory,Server Memory,,,5,55.48
Kingston Technology ValueRAM 8GB 1600MHz DDR3 ECC CL11 DIMM Intel 8GB DDR3 167MHz ECC memory module,"Kingston Technology ValueRAM 8GB 1600MHz DDR3 ECC CL11 DIMM Intel, 8 GB, DDR3, 167 MHz, PC/server, 240-pin DIMM, 1 x 8 GB",Kingston,KVR16R11S4/8I,K-KVR16R11S4/8I,Components,Memory,Server Memory,,,0,55.26
Kingston Technology ValueRAM 4GB 1600MHz DDR3 ECC CL11 DIMM 4GB DDR3 1600MHz ECC memory module,"Kingston Technology ValueRAM 4GB 1600MHz DDR3 ECC CL11 DIMM, 4 GB, DDR3, 1600 MHz, PC/server, 240-pin DIMM, 1 x 4 GB",Kingston,KVR16R11S8/4,K-KVR16R11S8/4,Components,Memory,Server Memory,,,2,29.78
Kingston Technology ValueRAM 8GB DDR3 1600MHz Module 8GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 8GB DDR3 1600MHz Module, 8 GB, DDR3, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 8 GB",Kingston,KVR16S11/8,K-KVR16S11/8,Components,Memory,Laptop Memory,,,27,39.7
Kingston Technology ValueRAM 16GB DDR3 1600MHz Kit 16GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 16GB DDR3 1600MHz Kit, 16 GB, DDR3, 1600 MHz, Notebook, 204-pin SO-DIMM, 2 x 8 GB",Kingston,KVR16S11K2/16,K-KVR16S11K2/16,Components,Memory,Laptop Memory,,,0,82.04
Kingston Technology ValueRAM 2GB DDR3-1600 2GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 2GB DDR3-1600, 2 GB, DDR3, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 2 GB",Kingston,KVR16S11S6/2,K-KVR16S11S6/2,Components,Memory,Laptop Memory,,,0,12.34
Kingston Technology ValueRAM 4GB DDR3-1600 4GB DDR3 1600MHz memory module,"Kingston Technology ValueRAM 4GB DDR3-1600, 4 GB, DDR3, 1600 MHz, Notebook, 204-pin SO-DIMM, 1 x 4 GB",Kingston,KVR16S11S8/4,K-KVR16S11S8/4,Components,Memory,Laptop Memory,,,0,21.14
Kingston Technology ValueRAM 4GB DDR3-1866 4GB DDR3 1866MHz ECC memory module,"Kingston Technology ValueRAM 4GB DDR3-1866, 4 GB, DDR3, 1866 MHz, PC/server, 240-pin DIMM, 1 x 4 GB",Kingston,KVR18R13S8L/4,K-KVR18R13S8L/4,Components,Memory,Server Memory,http://www.e-cdn.co.uk/original-images/276377.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276377.jpg,0,25.74
Kingston Technology ValueRAM 16GB DDR4 16GB DDR4 2133MHz ECC memory module,"Kingston Technology ValueRAM 16GB DDR4, 16 GB, DDR4, 2133 MHz, PC/server, 288-pin DIMM, 1 x 16 GB",Kingston,KVR21R15D4/16,K-KVR21R15D4/16,Components,Memory,Server Memory,,,13,119.4
Kingston Technology ValueRAM 8GB DDR4 8GB DDR4 2133MHz ECC memory module,"Kingston Technology ValueRAM 8GB DDR4, 8 GB, DDR4, 2133 MHz, PC/server, 288-pin DIMM, 1 x 8 GB",Kingston,KVR21R15S4/8,K-KVR21R15S4/8,Components,Memory,Server Memory,,,5,61.98
Kingston Technology ValueRAM 1GB 667MHz DDR2 Non-ECC CL5 SODIMM 1GB DDR2 667MHz memory module,"Kingston Technology ValueRAM 1GB 667MHz DDR2 Non-ECC CL5 SODIMM, 1 GB, DDR2, 667 MHz, 200-pin SO-DIMM, 1 x 1 GB, 1.8 V",Kingston,KVR667D2S5/1G,K-KVR667D2S5/1G,Components,Memory,Laptop Memory,,,0,10.67
Kingston Technology ValueRAM 2GB 667MHz DDR2 Non-ECC CL5 SODIMM 2GB DDR2 667MHz memory module,"Kingston Technology ValueRAM 2GB 667MHz DDR2 Non-ECC CL5 SODIMM, 2 GB, DDR2, 667 MHz, 200-pin SO-DIMM, 1 x 2 GB, 1.8 V",Kingston,KVR667D2S5/2G,K-KVR667D2S5/2G,Components,Memory,Laptop Memory,,,0,19.68
Kingston Technology ValueRAM 2GB DDR2-800 2GB DDR2 800MHz memory module,"Kingston Technology ValueRAM 2GB DDR2-800, 2 GB, DDR2, 800 MHz, 240-pin DIMM, 1 x 2 GB, 1.8 V",Kingston,KVR800D2N6/2G,K-KVR800D2N6/2G,Components,Memory,Desktop Memory,,,0,19.68
Kingston Technology ValueRAM 1GB 800MHz DDR2 Non-ECC CL6 SODIMM 1GB DDR2 800MHz memory module,"Kingston Technology ValueRAM 1GB 800MHz DDR2 Non-ECC CL6 SODIMM, 1 GB, DDR2, 800 MHz, 200-pin SO-DIMM, 1 x 1 GB, 1.8 V",Kingston,KVR800D2S6/1G,K-KVR800D2S6/1G,Components,Memory,Laptop Memory,,,0,10.67
Kingston Technology ValueRAM 2GB 800MHz DDR2 Non-ECC CL6 SODIMM 2GB DDR2 800MHz memory module,"Kingston Technology ValueRAM 2GB 800MHz DDR2 Non-ECC CL6 SODIMM, 2 GB, DDR2, 800 MHz, 200-pin SO-DIMM, 1 x 2 GB, 1.8 V",Kingston,KVR800D2S6/2G,K-KVR800D2S6/2G,Components,Memory,Laptop Memory,,,0,19.68
Kingston Technology System Specific Memory 1GB DDR2-667 SODIMM 1GB DDR2 667MHz memory module,"Kingston Technology System Specific Memory 1GB DDR2-667 SODIMM, 1 GB, DDR2, 667 MHz, 200-pin SO-DIMM, 1 x 1 GB, 1.8 V",Kingston,M12864F50,K-M12864F50,Components,Memory,Branded Memory,,,0,11.28
Kingston Technology System Specific Memory 2GB DDR2-667 SODIMM 2GB DDR2 667MHz memory module,"Kingston Technology System Specific Memory 2GB DDR2-667 SODIMM, 2 GB, DDR2, 667 MHz, 1 x 2 GB, 64 bit, 256M X 64",Kingston,M25664F50,K-M25664F50,Components,Memory,Branded Memory,,,0,21.23
Kingston Technology System Specific Memory 2GB DDR2-800 SODIMM 2GB DDR2 800MHz memory module,"Kingston Technology System Specific Memory 2GB DDR2-800 SODIMM, 2 GB, DDR2, 800 MHz, 1 x 2 GB, 1.8 V, 64 bit",Kingston,M25664G60,K-M25664G60,Components,Memory,Branded Memory,,,0,21.23
Kingston Technology 16GB Multi Kit 16GB MicroSDHC Flash Class 10 memory card,"Kingston Technology 16GB Multi Kit, 16 GB, MicroSDHC, Class 10, 10 MB/s, Flash, Chrome",Kingston,MBLY10G2/16GB,K-MBLY10G2/16GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276534.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276534.jpg,29,6.29
Kingston Technology 32GB Multi Kit 32GB MicroSDHC Flash Class 10 memory card,"Kingston Technology 32GB Multi Kit, 32 GB, MicroSDHC, Class 10, 10 MB/s, Flash, Chrome",Kingston,MBLY10G2/32GB,K-MBLY10G2/32GB,Storage,Flash Memory,Memory Cards,,,13,10.01
Kingston Technology Mobility kit / Multi Kit 64GB 64GB MicroSDXC UHS Class 10 memory card,"Kingston Technology Mobility kit / Multi Kit 64GB, 64 GB, MicroSDXC, Class 10, UHS, Windows 7 Home Basic,Windows 7 Home Basic x64,Windows 7 Home Premium,Windows 7 Home Premium x64,Wind, Mac OS X 10.6 Snow Leopard,Mac OS X 10.7 Lion,Mac OS X 10.8 Mountain ",Kingston,MBLY10G2/64GB,K-MBLY10G2/64GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276672.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276672.jpg,57,17.89
Kingston Technology 16GB Mobility Kit 16GB MicroSDHC Flash Class 4 memory card,"Kingston Technology 16GB Mobility Kit, 16 GB, MicroSDHC, Class 4, 4 MB/s, Flash, Chrome",Kingston,MBLY4G2/16GB,K-MBLY4G2/16GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276400.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276400.jpg,19,5.39
Kingston Technology 32GB Multi Kit 32GB MicroSDHC Flash Class 4 memory card,"Kingston Technology 32GB Multi Kit, 32 GB, MicroSDHC, Class 4, 4 MB/s, Flash, Chrome",Kingston,MBLY4G2/32GB,K-MBLY4G2/32GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276807.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276807.jpg,0,8.24
Kingston Technology 8GB Multi Kit 8GB MicroSDHC Flash Class 4 memory card,"Kingston Technology 8GB Multi Kit, 8 GB, MicroSDHC, Class 4, 4 MB/s, Flash, Chrome",Kingston,MBLY4G2/8GB,K-MBLY4G2/8GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276538.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276538.jpg,0,3.62
Kingston Technology SDHC/SDXC Class 10 UHS-I 128GB 128GB SDXC UHS Class 10 memory card,"Kingston Technology SDHC/SDXC Class 10 UHS-I 128GB, 128 GB, SDXC, Class 10, 90 MB/s, 45 MB/s, UHS",Kingston,SDA10/128GB,K-SDA10/128GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276684.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276684.jpg,3,36.89
Kingston Technology SDHC/SDXC Class 10 UHS-I 16GB 16GB SDHC UHS Class 10 memory card,"Kingston Technology SDHC/SDXC Class 10 UHS-I 16GB, 16 GB, SDHC, Class 10, 90 MB/s, 45 MB/s, UHS",Kingston,SDA10/16GB,K-SDA10/16GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276006.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276006.jpg,5,6.42
Kingston Technology SDXC Class 10 UHS-I 256GB 256GB SDXC Flash Class 10 memory card,"Kingston Technology SDXC Class 10 UHS-I 256GB, 256 GB, SDXC, Class 10, 90 MB/s, 45 MB/s, Flash",Kingston,SDA10/256GB,K-SDA10/256GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276408.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276408.jpg,3,64.48
Kingston Technology SDHC/SDXC Class 10 UHS-I 32GB 32GB SDHC UHS Class 10 memory card,"Kingston Technology SDHC/SDXC Class 10 UHS-I 32GB, 32 GB, SDHC, Class 10, 90 MB/s, 45 MB/s, UHS",Kingston,SDA10/32GB,K-SDA10/32GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276816.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276816.jpg,10,10.41
Kingston Technology SDHC/SDXC Class 10 UHS-I 64GB 64GB SDXC UHS Class 10 memory card,"Kingston Technology SDHC/SDXC Class 10 UHS-I 64GB, 64 GB, SDXC, Class 10, 90 MB/s, 45 MB/s, UHS",Kingston,SDA10/64GB,K-SDA10/64GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276142.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276142.jpg,0,19.61
Kingston Technology SDHC UHS-I U3 32GB 32GB SDHC UHS Class 3 memory card,"Kingston Technology SDHC UHS-I U3 32GB, 32 GB, SDHC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDA3/32GB,K-SDA3/32GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276946.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276946.jpg,0,13.56
Kingston Technology SDXC UHS-I U3 64GB 64GB SDXC UHS Class 3 memory card,"Kingston Technology SDXC UHS-I U3 64GB, 64 GB, SDXC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDA3/64GB,K-SDA3/64GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276277.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276277.jpg,36,19.33
Kingston Technology 16Gb microSDHC 16GB MicroSDHC Flash Class 4 memory card,"Kingston Technology 16Gb microSDHC, 16 GB, MicroSDHC, Class 4, 4 MB/s, Flash, Black",Kingston,SDC4/16GB,K-SDC4/16GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276147.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276147.jpg,399,4.48
Kingston Technology 16Gb microSDHC 16GB MicroSDHC memory card,"Kingston Technology 16Gb microSDHC, 16 GB, MicroSDHC, Black, 2.7/3.6, -25 - 85 �C, -40 - 85 �C",Kingston,SDC4/16GBSP,K-SDC4/16GBSP,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276552.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276552.jpg,0,4.45
Kingston Technology 32GB microSDHC 32GB MicroSDHC Flash memory card,"Kingston Technology 32GB microSDHC, 32 GB, MicroSDHC, Flash, Black, Gold, 3.3 V",Kingston,SDC4/32GB,K-SDC4/32GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276951.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276951.jpg,0,7.33
Kingston Technology 32GB microSDHC 32GB MicroSDHC memory card,"Kingston Technology 32GB microSDHC, 32 GB, MicroSDHC, Black, -25 - 85 �C, -40 - 85 �C, 11 mm",Kingston,SDC4/32GBSP,K-SDC4/32GBSP,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276282.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276282.jpg,0,7.25
Kingston Technology 4GB microSDHC 4GB MicroSD memory card,"Kingston Technology 4GB microSDHC, 4 GB, MicroSD, Black, -25 - 85 �C, -40 - 85 �C, 11 mm",Kingston,SDC4/4GBSP,K-SDC4/4GBSP,Storage,Flash Memory,Memory Cards,,,0,2.43
Kingston Technology 8GB microSDHC 8GB MicroSD Flash memory card,"Kingston Technology 8GB microSDHC, 8 GB, MicroSD, Flash, Black, Gold, 3.3 V",Kingston,SDC4/8GB,K-SDC4/8GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276418.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276418.jpg,0,2.73
Kingston Technology 8GB microSDHC 8GB MicroSDHC memory card,"Kingston Technology 8GB microSDHC, 8 GB, MicroSDHC, Black, -25 - 85 �C, -40 - 85 �C, 11 mm",Kingston,SDC4/8GBSP,K-SDC4/8GBSP,Storage,Flash Memory,Memory Cards,,,0,2.64
Kingston Technology microSDHC/SDXC Class 10 UHS-I 64GB 64GB MicroSDXC UHS Class 10 memory card,"Kingston Technology microSDHC/SDXC Class 10 UHS-I 64GB, 64 GB, MicroSDXC, Class 10, 90 MB/s, 45 MB/s, UHS",Kingston,SDCA10/64GBSP,K-SDCA10/64GBSP,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276018.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276018.jpg,0,22.12
Kingston Technology microSDHC/SDXC UHS-I U3 32GB 32GB MicroSDXC UHS Class 3 memory card,"Kingston Technology microSDHC/SDXC UHS-I U3 32GB, 32 GB, MicroSDXC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDCA3/32GB,K-SDCA3/32GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276157.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276157.jpg,24,12.14
Kingston Technology microSDHC/SDXC UHS-I U3 32GB 32GB MicroSDXC UHS Class 3 memory card,"Kingston Technology microSDHC/SDXC UHS-I U3 32GB, 32 GB, MicroSDXC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDCA3/32GBSP,K-SDCA3/32GBSP,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276562.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276562.jpg,0,12.27
Kingston Technology microSDHC/SDXC UHS-I U3 64GB 64GB MicroSDXC UHS Class 3 memory card,"Kingston Technology microSDHC/SDXC UHS-I U3 64GB, 64 GB, MicroSDXC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDCA3/64GB,K-SDCA3/64GB,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276963.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276963.jpg,5,25.07
Kingston Technology microSDHC/SDXC UHS-I U3 64GB 64GB MicroSDXC UHS Class 3 memory card,"Kingston Technology microSDHC/SDXC UHS-I U3 64GB, 64 GB, MicroSDXC, Class 3, 90 MB/s, 80 MB/s, UHS",Kingston,SDCA3/64GBSP,K-SDCA3/64GBSP,Storage,Flash Memory,Memory Cards,http://www.e-cdn.co.uk/original-images/276292.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276292.jpg,0,25.34
HyperX Predator SSD M.2 240GB 240GB,"HyperX HyperX Predator SSD M.2 240GB, Black, M.2, x4, 0 - 70 �C, -40 - 85 �C, (N/A) SSD PCIe M.2 (Socke",Hyperx,SHPM2280P2/240G,K-SHPM2280P2/240G,Storage,SSD,,http://www.e-cdn.co.uk/original-images/331440.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/331440.jpg,0,124.19
HyperX Predator SSD M.2 480GB 480GB,"HyperX HyperX Predator SSD M.2 480GB, Black, PCI Express 2.0, x4, 0 - 70 �C, -40 - 85 �C, (N/A) SSD PCIe M.2 (Socke",Hyperx,SHPM2280P2/480G,K-SHPM2280P2/480G,Storage,SSD,,http://www.e-cdn.co.uk/original-images/331168.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/331168.jpg,0,236.89
HyperX 240GB Predator 240GB,"HyperX 240GB HyperX Predator, PCI Express, x4, 0 - 70 �C, -40 - 85 �C",Hyperx,SHPM2280P2H/240G,K-SHPM2280P2H/240G,Storage,SSD,,http://www.e-cdn.co.uk/original-images/753098.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/753098.jpg,0,132.38
HyperX 480GB Predator 480GB,"HyperX 480GB HyperX Predator, PCI Express, x4, 0 - 70 �C, -40 - 85 �C",Hyperx,SHPM2280P2H/480G,K-SHPM2280P2H/480G,Storage,SSD,,http://www.e-cdn.co.uk/original-images/753217.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/753217.jpg,0,245.09
Kingston Technology SSDNow mS200 120GB Mini-SATA internal solid state drive,"Kingston Technology SSDNow mS200 120GB, 120 GB, mini-SATA, 550 MB/s, 520 MB/s, 6 Gbit/s, 17000 IOPS",Kingston,SMS200S3/120G,K-SMS200S3/120G,Storage,SSD,,http://www.e-cdn.co.uk/original-images/276852.jpg,http://www.e-cdn.co.uk/thumb-images/500x500/276852.jpg,0,39.55
